
12.02.2021 09:44:33;KeyboardCircle;VALID
12.02.2021 09:44:34;NOSTATE;VALID
12.02.2021 09:44:34;KEYBOARD;VALID
12.02.2021 09:44:47;KeyboardSwipeLeft;VALID
12.02.2021 09:44:49;KeyboardCircle;VALID
12.02.2021 09:44:50;KeyboardCircle;VALID
12.02.2021 09:44:54;KeyboardCircle;VALID
12.02.2021 09:45:11;KeyboardCircle;VALID
12.02.2021 09:45:25;KeyboardCircle;VALID
12.02.2021 09:45:53;KeyboardCircle;VALID
12.02.2021 09:45:57;OVERMOUSE;VALID
12.02.2021 09:46:00;MouseCircle;VALID
12.02.2021 09:46:01;NOSTATE;VALID
12.02.2021 09:46:01;BETWEEN;VALID
12.02.2021 09:46:01;MouseKeytap;VALID
12.02.2021 09:46:03;MouseSwipeLeft;VALID
12.02.2021 09:46:03;MouseSwipeLeft;VALID
12.02.2021 09:46:03;MouseSwipeLeft;VALID
12.02.2021 09:46:05;MouseSwipeLeft;VALID
12.02.2021 09:46:05;MouseSwipeLeft;VALID
12.02.2021 09:46:06;NOSTATE;VALID
12.02.2021 09:46:06;KEYBOARD;VALID
12.02.2021 09:46:10;KeyboardCircle;VALID
12.02.2021 09:46:10;OVERMOUSE;VALID
12.02.2021 09:46:11;NOSTATE;VALID
12.02.2021 09:46:11;BETWEEN;VALID
12.02.2021 09:46:20;OVERMOUSE;VALID
12.02.2021 09:46:21;NOSTATE;VALID
12.02.2021 09:46:21;BETWEEN;VALID
12.02.2021 09:46:22;OVERMOUSE;VALID
12.02.2021 09:46:28;MouseKeytap;VALID
12.02.2021 09:46:30;MouseKeytap;VALID
12.02.2021 09:46:32;NOSTATE;VALID
12.02.2021 09:46:32;BETWEEN;VALID
12.02.2021 09:46:33;OVERMOUSE;VALID
12.02.2021 09:46:33;NOSTATE;VALID
12.02.2021 09:46:33;BETWEEN;VALID
12.02.2021 09:46:33;NOSTATE;VALID
12.02.2021 09:46:33;BETWEEN;VALID
12.02.2021 09:46:33;OVERMOUSE;VALID
12.02.2021 09:46:34;NOSTATE;VALID
12.02.2021 09:46:34;BETWEEN;VALID
12.02.2021 09:46:34;OVERMOUSE;VALID
12.02.2021 09:46:34;MouseKeytap;VALID
12.02.2021 09:46:36;MouseKeytap;VALID
12.02.2021 09:46:37;MouseKeytap;VALID
12.02.2021 09:46:38;NOSTATE;VALID
12.02.2021 09:46:38;BETWEEN;VALID
12.02.2021 09:46:38;OVERMOUSE;VALID
12.02.2021 09:46:38;NOSTATE;VALID
12.02.2021 09:46:38;BETWEEN;VALID
12.02.2021 09:46:39;OVERMOUSE;VALID
12.02.2021 09:46:39;NOSTATE;VALID
12.02.2021 09:46:39;BETWEEN;VALID
12.02.2021 09:46:39;OVERMOUSE;VALID
12.02.2021 09:46:40;NOSTATE;VALID
12.02.2021 09:46:40;BETWEEN;VALID
12.02.2021 09:46:40;OVERMOUSE;VALID
12.02.2021 09:46:40;MouseSwipeUp;VALID
12.02.2021 09:46:42;NOSTATE;VALID
12.02.2021 09:46:42;BETWEEN;VALID
12.02.2021 09:46:59;NOSTATE;VALID
12.02.2021 09:46:59;BETWEEN;VALID
12.02.2021 09:46:59;OVERMOUSE;VALID
12.02.2021 09:46:59;NOSTATE;VALID
12.02.2021 09:46:59;BETWEEN;VALID
12.02.2021 09:47:38;NOSTATE;VALID
12.02.2021 09:47:38;BETWEEN;VALID
12.02.2021 09:47:38;MouseSwipeUp;VALID
12.02.2021 09:47:38;MouseSwipeUp;VALID
12.02.2021 09:47:38;MouseSwipeUp;VALID
12.02.2021 09:47:39;NOSTATE;VALID
12.02.2021 09:47:39;BETWEEN;VALID
12.02.2021 09:51:40;KEYBOARD;VALID
12.02.2021 09:51:53;NOSTATE;VALID
12.02.2021 09:52:03;KEYBOARD;VALID
12.02.2021 09:52:07;KeyboardSwipeUp;VALID
12.02.2021 09:52:07;KeyboardSwipeUp;VALID
12.02.2021 09:52:10;KeyboardCircle;VALID
12.02.2021 09:52:16;ONMOUSE;VALID
12.02.2021 09:52:17;NOSTATE;VALID
12.02.2021 09:52:17;ONMOUSE;VALID
12.02.2021 09:52:17;NOSTATE;VALID
12.02.2021 09:52:17;ONMOUSE;VALID
12.02.2021 09:52:18;NOSTATE;VALID
12.02.2021 09:52:22;OVERMOUSE;VALID
12.02.2021 09:52:22;MouseKeytap;VALID
12.02.2021 09:52:30;NOSTATE;VALID
12.02.2021 09:52:30;BETWEEN;VALID
12.02.2021 09:52:30;NOSTATE;VALID
12.02.2021 09:52:30;BETWEEN;VALID
12.02.2021 09:52:33;OVERMOUSE;VALID
12.02.2021 09:52:33;MouseKeytap;VALID
12.02.2021 09:52:34;NOSTATE;VALID
12.02.2021 09:52:34;BETWEEN;VALID
12.02.2021 09:52:42;OVERMOUSE;VALID
12.02.2021 09:52:42;MouseCircle;VALID
12.02.2021 09:52:43;NOSTATE;VALID
12.02.2021 09:52:43;BETWEEN;VALID
12.02.2021 09:52:44;NOSTATE;VALID
12.02.2021 09:52:44;BETWEEN;VALID
12.02.2021 09:53:09;NOSTATE;VALID
12.02.2021 09:53:09;KEYBOARD;VALID
12.02.2021 09:53:09;NOSTATE;VALID
12.02.2021 09:53:09;KEYBOARD;VALID
12.02.2021 09:53:13;KeyboardCircle;VALID
12.02.2021 09:53:18;KeyboardSwipeDown;VALID
12.02.2021 09:53:18;OVERMOUSE;VALID
12.02.2021 09:53:18;NOSTATE;VALID
12.02.2021 09:53:18;BETWEEN;VALID
12.02.2021 09:53:18;OVERMOUSE;VALID
12.02.2021 09:53:18;NOSTATE;VALID
12.02.2021 09:53:18;BETWEEN;VALID
12.02.2021 09:53:18;MouseSwipeLeft;VALID
12.02.2021 09:53:19;NOSTATE;VALID
12.02.2021 09:53:19;BETWEEN;VALID
12.02.2021 09:53:26;OVERMOUSE;VALID
12.02.2021 09:53:26;NOSTATE;VALID
12.02.2021 09:53:26;BETWEEN;VALID
12.02.2021 09:53:26;NOSTATE;VALID
12.02.2021 09:53:26;BETWEEN;VALID
12.02.2021 09:53:27;OVERMOUSE;VALID
12.02.2021 09:53:28;MouseCircle;VALID
12.02.2021 09:53:29;NOSTATE;VALID
12.02.2021 09:53:29;BETWEEN;VALID
12.02.2021 09:53:29;OVERMOUSE;VALID
12.02.2021 09:53:30;NOSTATE;VALID
12.02.2021 09:53:30;BETWEEN;VALID
12.02.2021 09:53:30;OVERMOUSE;VALID
12.02.2021 09:53:31;NOSTATE;VALID
12.02.2021 09:53:31;BETWEEN;VALID
12.02.2021 09:53:31;OVERMOUSE;VALID
12.02.2021 09:53:31;NOSTATE;VALID
12.02.2021 09:53:31;BETWEEN;VALID
12.02.2021 09:53:31;MouseKeytap;VALID
12.02.2021 09:53:32;OVERMOUSE;VALID
12.02.2021 09:53:33;NOSTATE;VALID
12.02.2021 09:53:33;BETWEEN;VALID
12.02.2021 09:53:33;OVERMOUSE;VALID
12.02.2021 09:53:33;NOSTATE;VALID
12.02.2021 09:53:33;BETWEEN;VALID
12.02.2021 09:53:34;MouseKeytap;VALID
12.02.2021 09:53:34;OVERMOUSE;VALID
12.02.2021 09:53:35;NOSTATE;VALID
12.02.2021 09:53:35;BETWEEN;VALID
12.02.2021 09:53:35;OVERMOUSE;VALID
12.02.2021 09:53:36;NOSTATE;VALID
12.02.2021 09:53:36;BETWEEN;VALID
12.02.2021 09:53:36;OVERMOUSE;VALID
12.02.2021 09:53:38;ONMOUSE;VALID
12.02.2021 09:53:38;NOSTATE;VALID
12.02.2021 09:53:38;BETWEEN;VALID
12.02.2021 09:53:38;OVERMOUSE;VALID
12.02.2021 09:53:39;NOSTATE;VALID
12.02.2021 09:53:39;BETWEEN;VALID
12.02.2021 09:53:39;OVERMOUSE;VALID
12.02.2021 09:53:40;NOSTATE;VALID
12.02.2021 09:53:40;BETWEEN;VALID
12.02.2021 09:53:40;OVERMOUSE;VALID
12.02.2021 09:53:41;NOSTATE;VALID
12.02.2021 09:53:41;BETWEEN;VALID
12.02.2021 09:53:41;NOSTATE;VALID
12.02.2021 09:53:41;BETWEEN;VALID
12.02.2021 09:53:53;ONMOUSE;VALID
12.02.2021 09:53:53;NOSTATE;VALID
12.02.2021 09:53:53;BETWEEN;VALID
12.02.2021 09:53:53;ONMOUSE;VALID
12.02.2021 09:53:53;NOSTATE;VALID
12.02.2021 09:53:53;BETWEEN;VALID
12.02.2021 09:53:54;ONMOUSE;VALID
12.02.2021 09:53:54;NOSTATE;VALID
12.02.2021 09:53:55;OVERMOUSE;VALID
12.02.2021 09:53:55;ONMOUSE;VALID
12.02.2021 09:53:55;NOSTATE;VALID
12.02.2021 09:54:00;ONMOUSE;VALID
12.02.2021 09:54:00;NOSTATE;VALID
12.02.2021 09:54:00;ONMOUSE;VALID
12.02.2021 09:54:00;NOSTATE;VALID
12.02.2021 09:54:00;ONMOUSE;VALID
12.02.2021 09:54:01;NOSTATE;VALID
12.02.2021 09:54:01;ONMOUSE;VALID
12.02.2021 09:54:04;NOSTATE;VALID
12.02.2021 09:54:04;OVERMOUSE;VALID
12.02.2021 09:54:04;MouseKeytap;VALID
12.02.2021 09:54:04;MouseKeytap;VALID
12.02.2021 09:54:04;MouseKeytap;VALID
12.02.2021 09:54:05;NOSTATE;VALID
12.02.2021 09:54:06;OVERMOUSE;VALID
12.02.2021 09:54:07;MouseKeytap;VALID
12.02.2021 09:54:08;NOSTATE;VALID
12.02.2021 09:54:13;BETWEEN;VALID
12.02.2021 09:54:14;OVERMOUSE;VALID
12.02.2021 09:54:15;ONMOUSE;VALID
12.02.2021 09:54:16;OVERMOUSE;VALID
12.02.2021 09:54:16;MouseKeytap;VALID
12.02.2021 09:54:17;NOSTATE;VALID
12.02.2021 09:54:17;MouseKeytap;VALID
12.02.2021 09:54:18;BETWEEN;VALID
12.02.2021 09:54:18;NOSTATE;VALID
12.02.2021 09:54:18;BETWEEN;VALID
12.02.2021 09:54:31;NOSTATE;VALID
12.02.2021 09:54:32;MouseKeytap;VALID
12.02.2021 09:54:37;MouseKeytap;VALID
12.02.2021 09:54:38;MouseKeytap;VALID
12.02.2021 09:54:44;MouseKeytap;VALID
12.02.2021 09:54:50;KEYBOARD;VALID
12.02.2021 09:54:50;KeyboardCircle;VALID
12.02.2021 09:55:00;KeyboardCircle;VALID
12.02.2021 09:55:03;KeyboardCircle;VALID
12.02.2021 09:55:03;OVERMOUSE;VALID
12.02.2021 09:55:04;NOSTATE;VALID
12.02.2021 09:55:04;OVERMOUSE;VALID
12.02.2021 09:55:04;NOSTATE;VALID
12.02.2021 09:55:05;OVERMOUSE;VALID
12.02.2021 09:55:05;MouseKeytap;VALID
12.02.2021 09:55:06;NOSTATE;VALID
12.02.2021 09:55:06;BETWEEN;VALID
12.02.2021 09:55:06;NOSTATE;VALID
12.02.2021 09:55:06;BETWEEN;VALID
07.04.2021 09:09:39;ONMOUSE;VALID
07.04.2021 09:09:39;NOSTATE;VALID
07.04.2021 09:09:40;ONMOUSE;VALID
07.04.2021 09:09:40;NOSTATE;VALID
07.04.2021 09:09:40;ONMOUSE;VALID
07.04.2021 09:09:46;OVERMOUSE;VALID
07.04.2021 09:09:47;MouseCircle;VALID
07.04.2021 09:09:49;NOSTATE;VALID
07.04.2021 09:09:50;ONMOUSE;VALID
07.04.2021 09:09:53;NOSTATE;VALID
07.04.2021 09:10:35;OVERMOUSE;VALID
07.04.2021 09:10:35;ONMOUSE;VALID
07.04.2021 09:10:36;NOSTATE;VALID
07.04.2021 09:10:36;OVERMOUSE;VALID
07.04.2021 09:10:37;NOSTATE;VALID
07.04.2021 09:10:37;OVERMOUSE;VALID
07.04.2021 09:10:38;NOSTATE;VALID
07.04.2021 09:10:38;MouseSwipeUp;VALID
07.04.2021 09:10:38;OVERMOUSE;VALID
07.04.2021 09:10:40;NOSTATE;VALID
07.04.2021 09:14:20;BETWEEN;VALID
07.04.2021 09:14:22;NOSTATE;VALID
07.04.2021 09:14:22;BETWEEN;VALID
07.04.2021 09:14:36;ONMOUSE;VALID
07.04.2021 09:14:37;NOSTATE;VALID
07.04.2021 09:14:37;BETWEEN;VALID
07.04.2021 09:14:37;ONMOUSE;VALID
07.04.2021 09:14:41;NOSTATE;VALID
07.04.2021 09:14:41;BETWEEN;VALID
07.04.2021 09:20:21;KEYBOARD;VALID
07.04.2021 09:20:24;NOSTATE;VALID
07.04.2021 09:20:24;KEYBOARD;VALID
07.04.2021 09:20:30;KeyboardCircle;VALID
